post_time,content
2021-06-15, BRFBX 指數 BRBR 中國 美西 BRBR 中國 美東 BRBR 中國 北歐 North EuropeBRBR 中國中海 BR 運費 持續 新高 轉述 股市 爆料學 天王星 FBX 指數 運價 指數 BR 指數 漲樣 代表 BRFBX 估計 法點 長榮陽明月 epsBR 船員 分享 FBX 指數 BR 長榮陽明月 epsBR 電子 季元歡慶 月元 漲停 BR 航運 周機達 電子 月達 eps 漲幅
2021-06-15, 長榮陽明萬海 航運 雄討 感覺 明天 開高 走低 機率 BR
2021-06-16, 長榮陽明 萬海 航運 雄討串 BR 通關天 賣壓 BR 力道 BR 攻擊 BR 次萬海 進場 真失 策次 跌破 買價 BR 買點 買回 BR 減碼 加碼 想想
2021-06-16, 陽明 海運 超級 飆股 船票 BR 家學 BR 持續 加碼 BR 昨天 開盤 加碼 BR 成實 BR 加碼 BR 平成 突破 元張 BR 路途 BR 新設 停損 參考 價位 BR BR 現次 張張 BR 整平 BR 低低 BR 船票 價格 BR BR BR 賺錢 軍隊 陣容 BR 價格 BR 新設 埋鍋 造飯 BR 落跑 參考點 BR BR BR 歐印平價 拉高 BR 困難 BR 現張 價格 達年 價格 BR 獲利 BR 夢想 BR 作夢 BR
2021-06-16, 陽明 海運 超級 飆股 船票 BR 規劃 運指 獲利 謝謝
2021-06-16, 長榮 陽明 萬海 航運 雄討 高跑 BR 萬先 落袋 BR 開盤 分鐘 長榮 交易量 BR 高檔 爆量貨 BR 甜甜價 回補 PS 高端
2021-06-16, 陽明 海運 超級 飆股 船票 BR 存存 BR 股票 BR 先前 買進 股票 BR 存存 BR 年利率 BR 藝術 BR 慢慢 BR 傻傻 BR 輕易手 BRBR 存存 BR 年存 利息 微薄 BR準BR BR 獲利 存存 BR 真喜 存存 BR 微薄 利息 BR 足陽明清 資金 轉進 BR
2021-06-16, 陽明 海運 超級 飆股 船票 BR 準歐 印手 BR 賭博 覺笑 BR 股市 損益 成敗 BR 賺輸 運氣 BR 認眼 輸視
2021-06-16, 長榮陽明 萬海 航運 雄討 賺錢 貨利 長期 建議
2021-06-16, 長榮陽明 萬海 航運 雄討 台股 真創 許記錄 長榮 支股 成交 百億 天機 挑戰 成交量 航運 電子股 投資 層層 套牢 航運 族群 投資 高價機 解套 全民 貨櫃 航運史 時刻
2021-06-16, 貨櫃 航運 散裝 航運 翻空 航海 神度 BR 萬海 漲停 BR 陽明度 漲停 BR 長榮
2021-06-16, 長榮陽明萬海 航運 雄討 長榮 主力 真太 強死 處置
2021-06-16, 長榮陽明萬海 航運 雄討 真黑 隻手
2021-06-16, 長榮陽明萬海 航運 雄討串 航運 心臟 浪晃 BR 年抱 久機 翻倍 BR 重事 BR BR 心臟
2021-06-16, 友達 ❸❺ 元 投信 排名 BR 名次 股票 名稱 張數 BRBR 群創 BR 中鋼 BR 友達 BR 開發金 BR 陽明 投信 張數 群創 超群創 投信 月日 月日 短短 交易日 投信
2021-06-16, 長榮 百萬 航海 股價 真頭 BR 主力 長榮 處置 陽明 萬海關 次長 榮進 BR 指期 結算 指數 殺殺 航運 果貨盤 跌點 BR 參考
2021-06-16, 貨櫃 航運 散裝 航運 翻空 航海 神度 zim 股東 公告 股票 BR BR 日調 目標 價貨 zim 美東 航線 貨櫃公司 行情 BR 北美 塞港 美國 減少 BR 貨運公司 季線 BR 陽明季線
2021-06-16, 長榮陽明萬海 航運 雄討 賣完 補眠 BR 中午 漲停 BR 知根筋 BR 買完 殺路 BR 收盤 買張 彈完 BR 反省 BR 追高 漲回 吐回
2021-06-16, 長榮陽明萬海 航運 雄討 主力 處置 平盤 BR 接收 BR 處置
2021-06-16, 長榮 陽明 萬海 航運 雄討 明天 平盤 機率 BR 雄長榮 處置 BR 長榮 天量 萬張 長榮 BR 乾脆 處置 樣少沖 主力 控盤
2021-06-16, 友達 ❸❺ 元 晚報 標題 BR 貨櫃 成交值 台股 外資 轉買 面板 海運 雄日 成交值 合計 證交稅 億 年 政府 豐厚 證交稅 面板 證交稅
2021-06-16, 長榮陽明 萬海 航運 雄討 心點 BR 融資 清乾淨 前心 BR 萬海 挺乾淨 放棄
2021-06-16, 長榮陽明萬海 航運 雄討串 清清
2021-06-16, 長榮陽明萬海 航運 雄討串 BR 主力
2021-06-16, 長榮陽明萬海 航運 雄討串 處置 BR
2021-06-16, 長榮陽明 萬海 航運 雄討串 貨櫃 股價 BRBR 生犢 畏虎 海嘯 BR 害家 散戶 主力 時風 草動 股價 鬆動 時期 BR 努力 護盤 減少 民怨 政府 責旁 貸應 義務日 政府 心態 貨櫃 雄 值
2021-06-16, 長榮 陽明 萬海 航運 雄討 關實 漲少 前陽明 分盤 長榮 漲次 萬海 長榮 長榮 陽明 點傷 腦筋 明天 開高 走低 想法 主力 意想
2021-06-17, 長榮陽明萬海 航運 雄討 Ptt stockBR 跑套輩子
2021-06-17, 長榮陽明 萬海 航運 雄討 陽明 萬海
2021-06-17, 長榮 陽明 萬海 航運 雄討 張平盤 陽明 感覺 長榮 關漲 關壓 股價
2021-06-17, 長榮陽明 萬海 航運 雄討串 天主力 長榮意 平盤 點點 BR 明天 漲停
2021-06-17, 長榮陽明 萬海 航運 雄討 金庸錢 航運股 交易量 BR 滄海粟 BR 昨天 百億 量主力
2021-06-17, 長榮陽明萬海 航運 雄討 BR 明天 美股 巫日 影響
2021-06-17, 長榮陽明 萬海 航運 雄討 BR 短期 震盪 難免 BR 長期 趨勢 太茶 錯意 黑名 BR 茶駝鳥 心態 模擬 股市 漲跌 資產 BR 放厥辭 影響 BR
2021-06-17, 長榮陽明萬海 航運 雄討 前覺 主力法 控制 市值 公司 BR現BR 長榮直 控制 平盤 附太
2021-06-17, 票抱 長期 投資 選股 果現 長期 投資 海運類 宏達電
2021-06-17, 爆量 警訊 股市 遊戲 運請 問果 賺錢
2021-06-17, 長榮陽明 萬海 航運 雄討 眼鏡 長榮 関陽明 股價 萬海 低沖劇 寫真
2021-06-17, 長榮陽明萬海 航運 雄討 主力 罩住 長榮 處置
2021-06-17, 長榮 陽明 萬海 航運 雄討串 長榮 平盤 陽明 BR 時機 換錯 假天 長榮 期限 延法 直壓價 早晚 陽明關 漲幅
2021-06-17, 長榮陽明萬海 航運 雄討 BR 始終 BR 加碼 BR
2021-06-17, 長榮陽明萬海 航運 雄討 印歐 加碼 BR 加碼 BR 張現股 換成 融資
2021-06-17, 天底 陽明 漲點
2021-06-17, 長榮陽明萬海 航運 雄討串 外資 長榮 BR 長榮 BR BR ―― ――――――― BR 外資 BR 投信 BR 營商 陽明 BR BR ―― ――――――― BR 外資 買超 BR 投信 BR 營商 萬海 BR BR ―― ――――――――― BR 外資 BR 投信 BR 營商
2021-06-17, 晚間 首播 云辰 友達 成鋼 南茂 銓 周 選權點 閃崩 訊號 漲套 慘布股 型態 凱基 松山哥 手骨 端手 昨日 清現 億陽明 昨日 友達 操作 股票 番笑生
2021-06-17, 長榮 陽明 萬海 航運 雄討 壓盤 長榮 辛苦 希關 散戶 陽明 拉尾盤 漲覺 長榮差 擴利圖 長榮
2021-06-17, 長榮陽明萬海 航運 雄討串 長榮 BR 估計 明天 漲停 抱住 抱關
2021-06-17, 長榮陽明萬海 航運 雄討 散戶 主力 BR 外資 玩弄 天算 口氣 BR 台灣 賭徒
2021-06-17, 長榮陽明 萬海 航運 雄討 航運 真法 思維 判斷 昨天 殺天 尾盤 終錢 空言 少強 營收 股價 支撐 月分 面板 外資 降評 賣掉 加碼 航運 朋友 悔覺 面板 營收 驚豔 標轉 航運 投機 果沖 投機 錯抱 投資 天月 獲利 抱緊
2021-06-17, 長榮陽明萬海 航運 雄討 長榮 BR 營業 日次 處置 BR 處置 原價 證券 交易 營業日 營業 日達公司 公布 交易 資訊 標準 BR 處置 期間 民國 百十年月 百十年 月日 營業日 ａ價 證券 交易日 處置 期間 處置 交易日 ｂ價 證券 停止 買賣 暫停 交易 執行 休市日 變動 調整 處置日 BR 處置 措施 BR 工制 撮合 終端機 執行 撮合 作業 分鐘 撮合 BR 投資日 委託 買賣價 證券 數量筆 交易 位筆 累積 十交易位 時日 委託 買賣 投資 收取 買進 價金 證券 BR ｃ信 交易 收足 融資 備款 融券 保證金 關信 交易 相關規 辦理
2021-06-17, 長榮陽明 萬海 航運 雄討串 航運 直續 BR 外資 倒貨 散戶 BR 外資 散戶 BR 相接力 賺錢 股票 外資 刻意 炒作 BR 漲停 倒貨 陽痿
2021-06-17, 票抱 BR 年月 身家 歐印買 陽明 BRBR BR BR BR 直套 BR 直套 BR 直套 BR 套現 BR 解套 BR BR BR BR
2021-06-17, 長榮陽明萬海 航運 雄討 陽明 款次 BR 操作
2021-06-17, 晚間 首播 友達 欣興 陽明 台橡 感覺 天堂 面板 解套 布股 型態 晚間 首播 BR 友達 群創 欣興 陽明 台橡 感覺 天堂 面板 解套 布股 型態 友達 群創 欣興 陽明 台橡
2021-06-17, 長榮陽明萬海 航運 雄討 散戶 主力戶 BR 反正 抱緊 BR 台股 BR 長榮關萬海
2021-06-18, 長榮陽明萬海 航運 雄討 放心 外資 明天
2021-06-18, 長榮陽明萬海 航運 雄討 特幣 退燒 兩月 沖沖樂 退燒 BR
2021-06-18, 長榮陽明萬海 航運 雄討 航運 面佳 留意 追價 風險
2021-06-18, 長榮陽明萬海 航運 雄討 BR 菜鳥 意意 BR 開心 討樣 BR 說話 開心 黑名
2021-06-18, 長榮陽明萬海 航運 雄討 BR 買低 跌回 加碼 前天 高點 天關 緊閉 高點
2021-06-18, 長榮陽明萬海 航運 雄討串 漲停 BR 陽明 關現 長榮 BR 沖雄 漲少
2021-06-18, 長榮陽明萬海 航運 雄討 BR 家末 倒置 BR 沖導 漲停 BR 沖話 股價 平盤 拉接 漲停 位置 BR 污名 沖希 長榮 處置
2021-06-18, 散裝 航運 推薦 買集箱 海運 現買宜 散裝
2021-06-18, 天長榮 百萬 航海 股價 真頭 海運 真太
2021-06-18, 長榮陽明 萬海 航運 雄討 處置 壓抑 漲幅 BR 跌次 BR 萬海 BR
2021-06-18, 長榮陽明萬海 航運 雄討 BR 長榮 處置 BR 雄天 意外 散裝 航運 扯天 漲停 盤天跌點
2021-06-18, 友達 ❸❺ 元 投信 買超 排行 名次 股票 名稱 超張數 BRBR 友達 BR 群創 BR 陽明 BR 長榮 BR 超豐 買跌
2021-06-18, 求榮 BR BR 友達 長榮 BR 朋友 選擇 BR 兩BR 早盤 面板 航運 BR 雙雙 漲週 濟日報 選股 BR 股票 天天 漲停板 BR 台驊 投控 漲停 BR 萬海 漲停 BR 陽明 BR 長榮 BR 云辰 BR 禮拜 天交易日 BR 績效 BR 強檔 台驊 投控 BR 累積 績效 BR 萬海陽明 BR 選股 冠軍 BR 專業力 BR 分析師 BR 分析師 BR 分析師 粉絲 追蹤 數BR 台灣名 BRBR BR 分析師 德納 疫苗 BR 天午 劑先 BR BRBR 疫苗 BR 台灣 事件 BR BR 預告 BR 疫苗 BR 抵達 台灣 BR 預告 BR BR 美國 BR BR 解封 降級 BR 疫苗 BR 樂觀 BR 股票 BR 提早 進場 BR 台股 BR 真強 BR 指數 底部 BRFED 升息 利空 跌反漲 BR 貨櫃 雄漲 BR 電子股 BR 台股 資金 充沛 BR 面穩健 BR 悲觀理 BR 直事 BRBR 通通 預告 前股 BR 天富時 指數 調整 BR 台灣成分股 BR 新增 面板貨 航運 BR 買盤 BR 爆量 BR 昨天 節目 BR 果沖客 BR 族群 BR 證券股 BRBR 航運 強滾 BR 成交量 BR 電子 BR 貨櫃 散裝 BR 表現 BRBR 長榮 BR 處置 BR 操作 BR 節目 BR 友達 BR 兄弟 BR BR 天富時 台灣 指數 調整 BR 友達 納入 台灣 股息 BR 天週 買盤 BR 積BR 外資 BR 記住 BR未 BR 友達未 BR 進場 BR 股價 BR 進場 加碼 BR 錯敵 買點 BR 通通 預告 BR BR 雙鴻 BR 天量 亮燈 漲停板 BR 銅價 反轉 拉回 BR 散熱股 毛利率 提高 BR 轉嫁 售價 BR 股價 突破 季線 BR 觀察 BR 股價機 持續 反彈 BRBR 演講 飆股 BR 強茂 BR 股價 飆漲 BRV 反轉 太強 BR 突破 疫情 前高 BR 演講 BR 獲利 BR BR 獲利 BR 參加 演講 免費 BR 賺錢 BR 分析師 BRBR 精材 BR 天漲 BR 股價 走強 BR 突破 BR BR 季線 BR 說檔 留意 BR 台積電 持續 挹注 BR 股價 BR 字頭 BR BR 漢唐 BR 天息元 股利 BR 昨天 收盤價 BR 殖利率 高達 BR 真非 公司 BR 股價 委屈 BR 完息 BR BR 認填息 BR 留意 BR 台積 備念 BR 閎康 BR 萬潤 BR 表現 BRBR 罩BR 低益 設備股 BR 股價 斜率 BR 挑戰 字頭 BR 突破 BR BRBR 聯陽 BR 股價 墊高 BR BRBR 敦泰 BR 低益 BR 賺錢 IC 設計公司 BR 股價 BR 布局 BR 噴追 BR BRBR 王品 BR 底部 持續 墊高 BR 元附 BR 疫苗 量貨 BR 餐廳 BR 限度 解封 BR 股價 BR 留意 BR BR 台積電 BR 昨天 BR 填息 BR 平盤 整理 BR 字頭 BR 天富 尾盤 BR 週發威 BR 非導體 BR 相關 權值股 BR 聯電 BR 鴻海 BR 盤量 BR 擔心 BR 指數 調整 BR 台股 BR 股票 BR 整體 透強 BR 產電子 BR 股票 BR 昨天 預告 BR 友達 長榮 BR 早盤 雙雙 BR 求榮 BR 入富 指數 BR 買盤 進場 BR 表現 BR BR 動資金 進場 BR BR 選股 冠軍 BR 選股 BR 禮拜 BRBR 卡位 BR BR 現金 亡時代 BR 越越 BR 理財 財理 BRBR 通通 預告
2021-06-18, 貨櫃 航運 散裝 航運 翻空 航海 神度元 航運檔 漲停 BR 萬海史 新高 BR 陽明 BR 長榮 處置 BR
2021-06-18, 賭服 討拍 事情 表達 股市性 航運 群持 反意 股市 航運 跌天 時機 空陽明 短短月 時間 天市價 回補 錯錯 批評 股齡年 營業員 昨天 追繳 關心 XX 做成 追繳 說句 市場 真妙 營業員 航運 鋼鐵 尾盤 認輸 命錢 棺材 學費 性廁 石頭 清口袋 賭場 甘心 回家
2021-06-18, 色列 戰爭 航運股 危險 戰爭 影響 股價 報復 火年 色列 熱烈 攻擊 加薩法新社 中文 新聞 月日 法新薩薩日電社 根法新社 加薩 部隊 Gaza 色列 南施 火年 色列 戰機 夜晨 曦加薩 召喚 發動 空襲 色列透 聲明 響應 施放 火年 行徑 色列 戰機 空襲 馬斯馬斯 色列 軍事 設施 植物 火箭 發射點 加薩 報警 法新 社記 報告 爆炸 聲響 戰爭 BR 貨櫃船 世界 BR 招戰 爭波
2021-06-18, 長榮 陽明 萬海 航運 雄討 串 雄 漲跌 BR 長榮 處置 期間 漲數 BR 萬海 BR 長榮 買回 萬海 現貴 百萬 BR 萬海 張數 長榮 BR 長榮 萬海 BR 萬海 BR 金額 漲數 張數關 BR 雄萬海 長榮 關追 陽明 BR 關跌家
2021-06-18, 長榮陽明 萬海 航運 雄討串 天直 陽明 貨險 投信 預言日 拉高 尾盤貨 尾盤 守住 航運 熱現 發燙 路空 衰言果 失波 賺錢機
2021-06-18, 長榮陽明萬海 航運 雄討串 賺錢 手段 重複 發文 刻意風 揭穿 回應 疑似 分身 護航 真卑鄙點
2021-06-18, 長榮 陽明 萬海 航運 雄討 長榮 漲幅 相落 星期 修正 補漲 BR 股票 特性 持跌 賣掉 BR 狀況 侯漲跌 侯跌
2021-06-18, 長榮陽明 航運 雄討 陽明 關機 BR 萬海點 危機 BR 雄關 畫面 太美 BR 股蹟
2021-06-18, 研究 觀察 記錄 鴻海 分析 宏碁 轉型 路篇 階段 阻斷 covid 播鏈 昨天 covid 確診數 台北市 新北市 桃園市 苗栗 基隆 台中 花蓮 新竹 苗栗 工廠 移工 框列 中隔 採檢 新竹長 機構 群聚 花蓮 家族 衛生 案例 星確 診疫情 控制 台北市 降樣數 專案 新北市 確診 升案 加勁 計畫 整體 續天確診降 消息 群聚 案例 清掉 雙位數 姪女 手繪 信卡 投票 家手 投票 天天 投票 httpsreurlccVEem 針達 攻擊 實舉例 股市 學習 犯錯 中學 東西 錯誤 正確 路達 股價 鼓吹 棒家 理性 追價 股價 退觀 解件 果家 公司 優質 股價 影響 心情 股價 理性 消失 喜歡 信心 前美 dr 股價 天佑美德美德 驕傲 股價 天王 消失 帳號 製造 混亂 瘋狂漫 實玩心 理戰 籌碼戰 選擇 賺錢 型股 籌碼 鎖碼 脫時希 籌碼 信心 製造 混亂 開號 進漫 黑幕 親信 媽媽 猴戲 達果 集體 集體 退說 休息 學驗 投機 團結 鴻海 電動車 MIH 平台 日線 發員 邀請函 星期 鴻海 MIH 行程家 觀察 鴻海 電動車 佈局 情況 新手 菜鳥 收集 資訊 鴻海 電動車 新聞 題材 鴻海 成交量 縮成 樣量 價通 現形 表現 價值 市場 長榮 陽明 友達群 創屬 量型量 價果說 面板 航運 價值 投資 標早 面板 航運 成交量 前樣 價現 價值 目板 航運 價值 買賣 重重 買進 高行 備運 面板 成交量 沖客愛 族群 鴻海 成交量 漲跌 鴻海 成交量 價現 面板 航運 劇烈 波動 熱門 題材股 投資 愚蠢 行股 買賣 成交量 漲程 發財 請記 虛幻 天面板 航運 操作 停止 永遠 操作 勝負 分少年 股神 發財實 急時 告訴 未真 發財 台灣 漲跌 幅周 漲幅 前名 BR 南電 BR 研華 BR 矽力 KYBR 碩 附圖 台灣 漲跌幅 透型 權值股 加權 指數 漲跌 幅股 表現 台股 部份 資金 航運 面板 鋼鐵 族群 剩型 權值 股量 區間 整理 果想 投資 觀察 時型 權值 表現 股票 股價 成交量 搞度 理性 新手 菜鳥 中線 投資 新聞 追熱 門股 強勢股 題材 股股 成交量 加持 價度 理性 價格 般效 價格 時間 淬鍊 股價 動漫 什果 投機 差價 成交量 航運 面板 鋼鐵 股價 波動 劇烈 直漲 反正 股價 決勝負 公司 元天 漲元 新手 元年 元益 倍股 價值 公司 回原 形果 淨值 元季 元股 價值 元終 獲利 現形 代價 炒實 公司 反正 成交量 漲重 獲利 屁股 留菜鳥 股價 效應 股價 元現 攤平 跌回 股價型 權值股 樣量 天死 菜鳥 止損 熱門股 強勢股 資金 政府 發函 授權 台積電 鴻海 永齡基金 代表 政府 洽談 購買 BNT 德國 原廠 疫苗 送抵 台灣 捐贈 政府 事情 樂觀 郭董 提早 疫福 時間 積電 疫苗 時間 陰謀 批評 郭董 疫苗 錢力 酸民 酸註輩子 魯蛇 感恩 垃圾 廣告樣 封鎖度 負面 酸民 斷貴 投資 法策 奮鬥 平播 負面 言語樣 斷運勢
2021-06-18, 長榮陽明萬海 航運 雄討串 漲爆 BR 散裝 航運關
2021-06-18, 長榮 陽明 萬海 航運 雄討 長榮 處置 狀況 BR 漲少 跌跌 BR 報復性 BR 陽明 股價 長榮 BR 漲回 長榮 樣現 超長榮 萬海 觀察 減緩 BR 平時 漲先 漲停 BR 台股 天殺 萬海 跌少 BR 星期 漲先 長榮 減碼 陽明萬海 BR
2021-06-18, 長榮陽明萬海 航運 雄討 長榮 外資 BR 星期 道理
2021-06-19, 色列 戰爭 航運股 危險 戰爭 影響 股價 貨櫃船 世界 處跑 影響 心誤
2021-06-19, 友達 ❸❺ 元 市場 漲價 衰退 全球 市場 衰退 BR 品牌 馬幅 庫存 調整 台灣 筆電 價格 漲價 台灣 疫情 影響 筆電 兩月 缺貨 BR 消費 需求 漲價 友達年 預估 獲利約 股價 海運股 預估 股價 面板 海運 明年 產業 變數 市場 值差
2021-06-19, 色列 戰爭 航運股 危險 戰爭 影響 股價 歐美 影響 BR 台股 戰爭 相鄰 BR 海運 路徑 海運事 BR 戰爭 開民 航機 貨運機 空運事 台灣 太遠 BR 插手 戰爭 BR 歐美 強國 捲入 戰爭 國家 實質 影響
